icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,price
a519b8,DAL235,United States,1767007113.0,1767007114,31.2147,33.5787,10363.2,False,204.26,300.25,0.0,,10401.3,2205,False,0,261.3843361817345
3cdc92,DWW629,Germany,1767007113.0,1767007114,8.77,47.7082,2979.42,False,154.9,268.48,-7.8,,3086.1,1000,False,0,119.31976564491266
4070ec,EXS41P,United Kingdom,1767007113.0,1767007113,-3.7301,43.6112,10363.2,False,249.3,345.42,0.33,,10340.34,4564,False,0,271.03641139847053
a36fff,AAL1301,United States,1767007114.0,1767007114,-83.4801,27.3409,11277.6,False,250.73,114.36,0.0,,11772.9,6025,False,0,248.72704479897837
4070ef,EXS4DE,United Kingdom,1767007114.0,1767007114,-10.2862,50.2347,10972.8,False,214.61,219.26,0.0,,10965.18,7627,False,0,294.35082215308375
a8b760,UAL344,United States,1767007113.0,1767007114,-82.2874,37.4636,11277.6,False,289.27,70.79,0.0,,11414.76,3763,False,0,287.0615083576383
4070ed,EXS68Z,United Kingdom,1767007113.0,1767007114,-8.7119,42.7782,11277.6,False,233.91,175.08,0.0,,11269.98,6023,True,0,304.7628721891979
30040a,PROVA87,Italy,1767006886.0,1767006886,8.703,45.7091,243.84,False,40.04,317.08,-3.25,,365.76,0030,False,0,92.59499287368291
48c1a9,RYR15AG,Poland,1767007111.0,1767007114,16.7996,44.9408,11582.4,False,244.34,173.59,0.0,,11597.64,1000,False,0,270.1345929492788
48c1a1,RYR4BJ,Poland,1767007114.0,1767007114,22.9081,45.4119,11582.4,False,195.05,313.5,0.0,,11460.48,7355,False,0,239.47410097464507
868dd7,ANA8422,Japan,1767007113.0,1767007113,-96.3941,46.3405,10668.0,False,262.16,142.82,0.0,,10363.2,6217,False,0,291.71940432772675
a16037,AAL2613,United States,1767007069.0,1767007069,-102.1162,36.399,9448.8,False,246.7,133.65,0.0,,9593.58,3575,False,0,252.39931925633857
0d0ec8,VOI3200,Mexico,1767007100.0,1767007113,-112.3632,29.324,10660.38,False,241.51,128.77,0.0,,11064.24,,False,0,283.44709284316417
7c2b09,ISB,Australia,1767006858.0,1767006860,138.6346,-34.7975,45.72,False,26.92,206.08,0.0,,7.62,,False,0,53.87964818386163
7805fb,CSN6560,China,1767006823.0,1767006824,114.4102,39.1566,9784.08,False,201.04,216.78,0.0,,9593.58,,False,0,210.8326317106873
4070f0,EXS80UY,United Kingdom,1767007114.0,1767007114,-5.78,54.0795,10363.2,False,205.2,219.0,0.0,,10431.78,6025,False,0,212.30843961751083
440625,EJU96XC,Austria,1767007114.0,1767007114,2.6871,49.0301,1379.22,False,106.43,84.73,8.13,,1478.28,5614,False,0,122.53148496989195
4cad13,EAI31P,Ireland,1767007113.0,1767007114,13.6343,48.416,7315.2,False,120.33,297.22,0.0,,7391.4,4162,False,0,172.8478450733875
4cad11,RYR154B,Ireland,1767007114.0,1767007114,1.9619,41.452,3276.6,False,134.55,238.92,-5.53,,3375.66,1000,False,0,139.96980366171735
44061d,EJU5078,Austria,1767007113.0,1767007114,13.7435,51.5355,5661.66,False,170.18,3.99,-11.05,,5692.14,0207,False,0,205.9286767818757
44061c,EJU35NQ,Austria,1767007113.0,1767007113,-5.274,44.1789,11894.82,False,226.11,215.46,0.0,,11879.58,,False,0,305.3196455326489
44061b,EJU79UL,Austria,1767007114.0,1767007114,11.3178,43.5972,11879.58,False,211.7,144.49,0.0,,11917.68,1000,False,0,269.5759055727638
a4dfa6,DAL143,United States,1767007114.0,1767007114,-7.0488,56.3549,10363.2,False,229.4,292.83,0.0,,10424.16,2134,False,0,262.12962586180277
4070e1,EXS55AM,United Kingdom,1767007113.0,1767007113,-1.3402,51.8343,5364.48,False,199.02,154.1,13.98,,5516.88,4220,False,0,214.68166066227766
4070e6,EXS2B,United Kingdom,1767007114.0,1767007114,-8.3514,40.5331,11277.6,False,236.42,190.41,0.0,,11285.22,0523,False,0,253.92348860600845
c055cd,JZA7891,Canada,1767007114.0,1767007114,-71.9853,45.5996,5052.06,False,147.43,263.99,-0.65,,4922.52,,False,0,177.40326109495393
4cad5b,ITY1784,Ireland,1767007114.0,1767007114,11.9662,41.9052,3474.72,False,154.4,342.35,-10.73,,3589.02,,False,0,174.12791943644308
4b447e,HBZYK,Switzerland,1767006964.0,1767006969,7.5036,46.9109,441.96,False,0.73,135.0,0.0,,563.88,,False,0,69.60840416835258
45aa4f,DTR1711,Denmark,1767007114.0,1767007114,12.1561,43.9854,5654.04,False,157.37,115.98,-5.53,,5775.96,1000,False,0,147.70954594995072
3949eb,AFR500,France,1767007113.0,1767007114,-8.4785,46.0002,10363.2,False,256.71,269.77,0.0,,10347.96,7562,False,0,266.6074946038212
151fe7,AFL426,Russian Federation,1767007113.0,1767007113,31.2608,30.7857,10058.4,False,244.42,170.8,0.33,,10210.8,3331,False,0,256.75273494353064
3949ef,AFR934,France,1767007113.0,1767007114,9.7645,46.8542,10058.4,False,254.89,125.97,0.0,,10172.7,7562,False,0,281.16973908818426
ac5765,SWA3073,United States,1767007114.0,1767007114,-83.6906,33.6305,11582.4,False,241.69,158.13,0.0,,11932.92,4037,False,0,299.78909159535965
155c20,AZO3026,Russian Federation,1767007114.0,1767007114,31.5764,34.8329,10980.42,False,195.33,333.23,0.0,,10972.8,4142,False,0,287.3272081489197
151fdb,LLM190,Russian Federation,1767006904.0,1767006906,61.734,64.8259,10668.0,False,229.87,71.2,0.0,,9936.48,,False,0,254.40049039263855
4cad4f,RYR265B,Ireland,1767007113.0,1767007113,16.5656,59.4219,1066.8,False,88.79,11.7,-5.53,,1013.46,2311,False,0,94.57815003381573
4c01e3,ASL81K,Serbia,1767007114.0,1767007114,10.1499,49.4707,10972.8,False,213.51,296.01,0.0,,11041.38,3541,False,0,290.1622403775749
846954,ANA739,Japan,1767007114.0,1767007114,137.2275,35.5451,9144.0,False,273.04,57.78,8.45,,9128.76,2472,False,0,283.7391387706061
45aa4b,LBT776,Denmark,1767007114.0,1767007114,9.269,40.2856,10972.8,False,244.37,356.26,0.0,,,,False,0,
4cad4b,ABR425,Ireland,1767007114.0,1767007114,5.2141,50.484,906.78,False,84.59,4.18,-7.48,,1028.7,1000,False,0,108.35656006019673
300401,INOST,Italy,1767007113.0,1767007113,7.5938,45.0857,358.14,False,46.01,26.57,-3.25,,457.2,,False,0,54.434667625734576
398640,CCM40FY,France,1767007113.0,1767007113,5.39,44.7631,10668.0,False,211.01,131.54,0.0,,10759.44,1000,False,0,236.43683290444386
3482da,QFY95KS,Spain,1767007113.0,1767007113,-3.8878,40.3493,952.5,False,42.34,265.12,0.33,,1059.18,7252,False,0,50.731555018821425
4c01e7,ASL87U,Serbia,1767007114.0,1767007114,13.3346,46.886,10675.62,False,243.41,109.51,-0.33,,10774.68,7565,False,0,292.69283669516943
151fd2,SBI5117,Russian Federation,1767006018.0,1767007113,52.5305,45.0583,10972.8,False,10.15,30.47,-0.33,,,,False,0,
4d21d4,CXI42WD,Malta,1767007114.0,1767007114,22.9774,41.0375,11582.4,False,199.34,321.92,-0.33,,11567.16,7377,False,0,302.32884282772767
86d1f3,SNJ98,Japan,1767007113.0,1767007113,134.2663,34.073,11925.3,False,291.79,69.14,4.88,,11993.88,2243,False,0,332.6959066464648
4d21c8,SEJ651,Malta,1767007113.0,1767007114,73.2718,19.2876,3048.0,False,133.76,270.22,0.0,,3116.58,5405,False,0,171.3025715506997
a89c23,FFT9554,United States,1767007113.0,1767007114,-84.4155,33.3571,4686.3,False,228.82,150.21,11.7,,4800.6,,False,0,200.8156733469263
4c01f2,ASL89Q,Serbia,1767007114.0,1767007114,20.6274,44.8761,1684.02,False,150.94,163.97,-3.58,,1737.36,7632,False,0,119.71528366512288
06a087,QTR77V,Qatar,1767007114.0,1767007114,26.4291,44.5907,762.0,False,96.51,265.41,0.0,,769.62,2102,False,0,122.95278664835106
a8063e,NKS190,United States,1767007114.0,1767007114,-81.7234,28.3805,5372.1,False,191.49,240.2,13.66,,5615.94,1072,False,0,210.258015044788
4cad5f,ITY1718,Ireland,1767007114.0,1767007114,12.2796,40.5954,10972.8,False,240.55,331.52,0.0,,11026.14,,False,0,282.68528748681786
71bd32,KAL2104,Republic of Korea,1767007114.0,1767007114,139.8796,35.6098,1249.68,False,130.71,91.35,11.38,,1295.4,,False,0,136.0564296126598
06a093,QTR228,Qatar,1767007112.0,1767007114,23.6204,42.6276,5425.44,False,222.24,160.81,5.53,,5440.68,,False,0,221.99050964916412
a7d32e,JBU85,United States,1767007114.0,1767007114,-79.3906,41.8207,8496.3,False,185.78,208.62,4.88,,8412.48,5713,False,0,252.6911371970712
71bd33,KAL416,Republic of Korea,1767007114.0,1767007114,126.833,37.1475,1912.62,False,105.03,281.59,-3.25,,1927.86,7044,False,0,147.69331169633912
4cad47,ITY680,Ireland,1767006854.0,1767006855,-58.7309,-34.7867,906.78,False,141.32,241.76,-5.2,,2057.4,,False,0,152.11840704680696
4cad48,ITY678,Ireland,1767007099.0,1767007099,2.0245,35.7543,11582.4,False,242.64,225.43,0.0,,11567.16,4053,False,0,303.90765745125856
a7df86,00000000,United States,1767007114.0,1767007114,-81.3419,29.6033,11277.6,False,221.5,357.07,-0.33,,11742.42,4354,True,0,288.4554510484955
39cf09,AFR481,France,1767007114.0,1767007114,-6.1239,49.8542,12496.8,False,244.9,97.48,0.0,,12489.18,,False,0,288.1184053593076
4cad42,SAS2837,Ireland,1767007113.0,1767007113,-8.0075,38.3433,11277.6,False,225.05,214.85,0.0,,11338.56,3717,False,0,291.04189349826277
3482d9,QFY5TMS,Spain,1767007114.0,1767007114,-4.23,40.3038,1203.96,False,44.8,235.76,1.3,,1310.64,7245,False,0,57.61649862281478
4cad40,SAS2678,Ireland,1767006577.0,1767007113,15.5865,56.3289,11574.78,False,212.62,25.51,0.0,,11193.78,3756,False,0,289.32563104591765
3482d6,AEA1301,Spain,1767007113.0,1767007113,25.1377,36.9239,12489.18,False,280.79,102.92,0.33,,12534.9,1201,False,0,291.85354120467935
39cf05,AFR728,France,1767007114.0,1767007114,1.5813,47.0817,9829.8,False,242.99,209.28,2.28,,9936.48,7672,False,0,276.57586573589464
84b940,JJP54,Japan,1767007078.0,1767007098,126.1749,28.2605,11277.6,False,287.72,50.73,0.0,,11719.56,,False,0,294.15252083147686
a77035,DAL1694,United States,1767007114.0,1767007114,-73.6711,40.6071,3208.02,False,178.14,92.32,-6.18,,3124.2,5346,False,0,181.37977966148853
3949e4,AFR194,France,1767007114.0,1767007114,8.1893,47.7921,10668.0,False,249.82,100.8,0.0,,10767.06,7561,False,0,281.90209548144185
3949e3,AFR562,France,1767007114.0,1767007114,-5.8379,46.5445,10363.2,False,258.68,250.84,0.0,,10378.44,0655,False,0,251.22928083673338
3c4585,BOX617,Germany,1767007114.0,1767007114,-95.7249,38.8886,10668.0,False,303.3,84.65,0.0,,10568.94,7370,False,0,315.7533926203696
4cad2a,RYR8633,Ireland,1767007113.0,1767007114,-2.4141,42.6028,10363.2,False,235.04,30.66,0.0,,10347.96,4515,False,0,259.4411844633458
3949e6,AFR908,France,1767007113.0,1767007114,-3.4148,38.5963,10668.0,False,251.5,200.47,0.0,,10637.52,7650,False,0,299.74813441626736
4cad2b,RYR92JV,Ireland,1767007114.0,1767007114,1.2598,52.1026,3710.94,False,145.2,297.65,-3.58,,3863.34,0613,False,0,161.25991377468813
3c4598,BOX451,Germany,1767007113.0,1767007113,2.9279,52.5122,11887.2,False,256.84,113.74,0.0,,11917.68,1145,False,0,305.5052197077607
503d73,RAM665Z,Lithuania,1767007113.0,1767007113,1.3373,46.9096,11277.6,False,219.18,212.83,0.33,,11376.66,6551,False,0,254.20522089969577
151ff2,AFL1004,Russian Federation,1767006377.0,1767007113,30.4547,59.6342,10980.42,False,34.85,81.51,0.33,,10012.68,2124,False,0,155.76515537145278
39cf0d,AFR685,France,1767007069.0,1767007111,24.8772,43.1526,12192.0,False,216.61,278.88,0.0,,12039.6,5334,False,0,269.5282272779783
39cf0e,AFR877,France,1767007113.0,1767007114,11.2065,46.6017,11277.6,False,251.71,120.86,0.0,,11346.18,5620,False,0,306.45084960485116
39cf0f,AFR412,France,1767007114.0,1767007114,-1.5601,47.3427,11277.6,False,242.67,229.56,0.0,,11323.32,7673,False,0,318.1157417561098
503d75,AHY8105,Lithuania,1767007114.0,1767007114,43.8938,41.4076,10363.2,False,209.5,271.97,0.0,,9890.76,1315,False,0,237.5541649651425
a1bc92,JBU123,United States,1767007113.0,1767007114,-73.7903,40.616,533.4,False,81.8,209.79,14.31,,373.38,,False,0,116.17076289315361
06a08d,QTR35Y,Qatar,1767006938.0,1767007111,35.4063,34.4734,8686.8,False,262.12,101.66,6.18,,8016.24,2527,False,0,217.82885164548594
06a09c,QTR49U,Qatar,1767007114.0,1767007114,22.4366,43.5376,10980.42,False,202.25,293.7,0.0,,10934.7,5377,False,0,236.5882119781542
a41c69,DAL1193,United States,1767007113.0,1767007114,-77.9327,39.5599,8183.88,False,174.44,292.18,8.45,,8260.08,,False,0,200.64523087626452
06a09a,QTR383,Qatar,1767007113.0,1767007113,21.4668,36.2919,10980.42,False,212.3,251.35,-0.33,,11079.48,5331,False,0,239.89462621118554
c055f2,JZA7743,Canada,1767007114.0,1767007114,-107.1439,52.1635,2964.18,False,124.76,263.61,7.15,,2956.56,,False,0,110.27383220424838
3949f0,AFR501,France,1767007113.0,1767007113,-8.1289,43.9764,11582.4,False,247.71,66.63,0.0,,11574.78,,False,0,297.86277824275595
155c37,RWZ1007,Russian Federation,1767007106.0,1767007111,53.0297,59.8539,10363.2,False,213.21,304.88,0.0,,9685.02,,False,0,249.1738460454428
4cad3f,RYR78XX,Ireland,1767007113.0,1767007113,10.9819,46.9651,10972.8,False,224.01,331.32,0.0,,11071.86,1244,False,0,280.3117079521022
3949f4,AFR409,France,1767007114.0,1767007114,-9.5681,37.907,11582.4,False,246.09,38.38,0.0,,11681.46,6250,False,0,303.66905372243025
4cad3a,RYR22SQ,Ireland,1767007113.0,1767007113,-8.2009,41.6103,4213.86,False,199.47,199.28,-13.66,,4343.4,3612,False,0,198.48133986345067
a7cc2c,NKS1453,United States,1767007114.0,1767007114,-98.4069,29.5823,975.36,False,106.22,44.61,11.38,,1066.8,,False,0,126.93326352300747
4cad3b,RYR449A,Ireland,1767007114.0,1767007114,9.544,44.7765,11582.4,False,235.2,311.01,0.0,,11650.98,1246,False,0,282.7191542751546
4cad3c,RYR41LK,Ireland,1767007114.0,1767007114,9.2456,50.7517,10965.18,False,209.61,303.18,-13.33,,11041.38,1750,False,0,241.47893223388508
4cad3d,RYR32DR,Ireland,1767007114.0,1767007114,-1.9813,40.1352,6583.68,False,175.24,298.97,-10.08,,6667.5,6562,False,0,225.45128361641594
3c4595,BOX443,Germany,1767007113.0,1767007113,-80.5161,44.0195,10058.4,False,298.23,55.54,0.0,,9768.84,1376,False,0,285.02115734437746
3949f8,AFR183,France,1767006031.0,1767007113,41.7591,41.2726,10972.8,False,222.52,260.02,0.0,,10530.84,6147,False,0,247.8564740247515
3c5853,VJH767,Germany,1767002096.0,1767007112,18.3881,54.3965,11887.2,False,107.47,295.22,3.58,,,4443,False,0,
4cad9f,EAI2MW,Ireland,1767007114.0,1767007114,-5.3273,54.4881,3962.4,False,139.03,20.58,0.0,,4130.04,,False,0,142.55918161406976
4d21ef,RYR2A,Malta,1767007114.0,1767007114,24.3223,40.2549,10972.8,False,203.28,310.38,0.0,,10957.56,5655,False,0,252.86699236021136
ad14f9,DAL1269,United States,1767007113.0,1767007113,-79.4217,37.674,10363.2,False,190.09,227.63,0.0,,10546.08,1616,False,0,257.38687843126934
e4a2d4,TAM4676,Brazil,1767007083.0,1767007083,-47.4581,-20.0809,10980.42,False,225.54,351.87,0.0,,11704.32,,False,0,286.7800347849225
c04eb6,ACA7310,Canada,1767007114.0,1767007114,-81.5231,45.2067,11201.4,False,242.75,136.8,-4.55,,10866.12,7001,False,0,262.0795986714874
407cd7,LOG21XA,United Kingdom,1767007114.0,1767007114,-4.1236,57.6383,5181.6,False,132.12,335.13,0.0,,5334.0,5174,False,0,159.64589254102512
ad5d5f,AAL2442,United States,1767007114.0,1767007114,-91.8949,43.2725,8237.22,False,250.77,116.3,-0.33,,7947.66,,False,0,276.3482600954049
407cd2,BAW139,United Kingdom,1767007114.0,1767007114,16.2929,47.7676,11277.6,False,269.8,114.56,0.33,,11277.6,4626,False,0,307.60400235467887
ab249d,AAY1295,United States,1767007114.0,1767007114,-81.2097,28.8193,624.84,False,98.68,322.41,6.5,,632.46,,False,0,147.16590078697084
a0c8f1,N15MH,United States,1767007114.0,1767007114,-84.2983,34.4158,1844.04,False,82.82,206.57,0.33,,1851.66,,False,0,133.52916347483054
4d21fd,RYR4VA,Malta,1767007113.0,1767007113,15.3793,51.0248,9448.8,False,214.21,36.9,0.0,,9387.84,1000,False,0,273.8692613711988
4d21fe,RYR4533,Malta,1767007114.0,1767007114,1.7689,51.9363,4823.46,False,143.14,297.85,-5.2,,4975.86,4420,False,0,143.57122899088395
342210,IBE06VK,Spain,1767007113.0,1767007114,0.5477,41.2659,10355.58,False,209.58,87.47,-0.33,,10325.1,1000,False,0,273.3182070326685
86ddf0,ANA1280,Japan,1767007113.0,1767007113,132.4886,35.1015,7917.18,False,200.04,236.43,0.0,,7917.18,4604,False,0,228.1296639660618
4cad7b,EIN158,Ireland,1767007093.0,1767007101,-0.4964,51.4775,-45.72,False,65.33,90.0,-3.25,,137.16,6235,False,0,73.016963929235
4cad7c,EIN681,Ireland,1767007114.0,1767007114,0.5662,50.9807,10972.8,False,224.8,297.39,0.0,,11064.24,5716,False,0,276.40270681065056
4d21cf,AEZ514C,Malta,1767007114.0,1767007114,14.0872,40.2043,10972.8,False,223.91,355.65,0.0,,11064.24,,False,0,291.50163069222964
a3b3df,DAL857,United States,1767007113.0,1767007113,-97.1103,35.7919,10668.0,False,301.81,95.48,0.0,,10835.64,7236,False,0,319.2780318200842
4c01eb,ASL68R,Serbia,1767007113.0,1767007113,19.7683,44.5344,3886.2,False,194.91,81.81,-14.31,,3962.4,0204,False,0,169.5095239731588
4c01ed,ASL40F,Serbia,1767007114.0,1767007114,19.9869,46.2039,7688.58,False,246.91,167.73,-5.2,,7696.2,2117,False,0,265.26617827185237
4cad86,SAS23A,Ireland,1767007114.0,1767007114,9.3827,49.021,10972.8,False,228.22,14.76,0.0,,11056.62,2741,False,0,261.92444915848074
4cad87,SAS41W,Ireland,1767007114.0,1767007114,1.6915,48.3619,11582.4,False,232.14,16.35,0.0,,11658.6,5544,False,0,286.98966237928573
151fc7,SBI6301,Russian Federation,1767007113.0,1767007113,100.6121,13.5585,2225.04,False,121.03,194.27,-5.85,,2301.24,,False,0,127.46039865045732
4cad88,SAS92D,Ireland,1767006751.0,1767007111,16.5374,52.2113,11894.82,False,53.79,192.71,0.0,,11864.34,7350,False,0,191.16107496528747
4cad89,SAS94Y,Ireland,1767007114.0,1767007114,21.4049,48.2741,11582.4,False,179.17,342.97,0.0,,11391.9,4531,False,0,268.82885950081015
4c01ee,ASL23B,Serbia,1767007113.0,1767007113,30.0523,35.8165,10668.0,False,271.6,118.26,0.0,,10652.76,7423,False,0,271.52372560368207
e4a2b6,,Brazil,1767007106.0,1767007106,-47.4606,-27.0844,11887.2,False,234.75,46.86,0.65,,,,False,0,
407cb4,RUK2NU,United Kingdom,1767007114.0,1767007114,-1.1122,53.3344,6347.46,False,208.26,109.33,9.75,,6477.0,4740,False,0,182.47827861411005
407cb2,RUK4096,United Kingdom,1767007113.0,1767007113,2.5907,54.655,11277.6,False,243.76,57.58,0.0,,11277.6,1163,False,0,272.70264633490285
407cb3,RUK63ZR,United Kingdom,1767007113.0,1767007114,11.9012,47.2095,11582.4,False,213.16,300.77,0.0,,11620.5,2267,False,0,280.18923779883477
399993,FHGMT,France,1767007113.0,1767007113,2.2694,48.29,1005.84,False,41.29,120.72,-0.33,,1097.28,3401,False,0,93.30408332870618
a5fff9,GTI9018,United States,1767007114.0,1767007114,-92.7366,40.7242,10972.8,False,208.12,316.2,0.0,,10721.34,7472,False,0,259.2638855885659
4d21f6,AEZ7342,Malta,1767006800.0,1767006800,9.2783,45.4332,68.58,False,73.78,355.6,-3.58,,167.64,1000,False,0,87.41858593996915
407cb0,RUK5TA,United Kingdom,1767007114.0,1767007114,-3.4689,50.5716,6400.8,False,198.37,79.39,0.0,,6553.2,,False,0,222.92800170655232
4d21f0,RYR75UV,Malta,1767007108.0,1767007112,0.7616,47.4976,9144.0,False,228.95,353.29,0.0,,9265.92,7432,False,0,252.51281045084636
407cb1,RUK79GH,United Kingdom,1767007114.0,1767007114,-3.1698,41.1969,10370.82,False,232.16,9.57,2.6,,10340.34,4576,False,0,297.3470251586981
4d21f1,RYR2RJ,Malta,1767006749.0,1767007113,18.1958,56.2331,11277.6,False,256.63,94.94,0.0,,10881.36,3474,False,0,303.915582284632
4b0935,HBDMR,Switzerland,1767007113.0,1767007113,7.2797,46.0567,3489.96,False,76.42,245.33,-2.28,,3619.5,5105,False,0,141.8614870201127
151fb7,AUL517,Russian Federation,1767006710.0,1767007100,30.247,59.8094,4457.7,False,82.75,285.51,12.03,,76.2,5712,False,0,72.81386553259165
4d21f2,RYR92NV,Malta,1767007114.0,1767007114,1.4443,52.0427,4320.54,False,148.19,297.72,-7.48,,4465.32,6730,False,0,167.16043151188595
ad646e,JBU948,United States,1767007108.0,1767007108,-81.375,37.8556,10066.02,False,287.33,92.46,-0.33,,10203.18,7320,False,0,289.6874810255859
4cad95,SAS567,Ireland,1767007114.0,1767007114,10.8167,54.1815,11277.6,False,218.23,219.36,5.53,,11155.68,3525,False,0,250.5597724862107
4cad96,SAS583,Ireland,1767007114.0,1767007114,10.1945,53.8712,10972.8,False,212.47,224.02,0.0,,10888.98,3530,False,0,272.32808367891533
4d21e6,BBG252,Malta,1767007113.0,1767007114,15.9101,39.2969,10972.8,False,235.14,287.05,0.0,,11064.24,,False,0,267.4594848444037
4cad91,SAS96T,Ireland,1767007114.0,1767007114,-3.5146,39.186,11582.4,False,229.59,6.95,0.0,,11582.4,4524,False,0,293.7270765970048
4cad7e,EIN91W,Ireland,1767007113.0,1767007114,-0.284,51.7509,3802.38,False,183.71,338.82,16.26,,3947.16,7653,False,0,159.9227687421134
4010ea,EZY16YJ,United Kingdom,1767007114.0,1767007114,1.4624,50.0628,11582.4,False,230.02,318.72,0.0,,11635.74,6746,False,0,315.7482122568364
45d961,VKG844,Denmark,1767007112.0,1767007113,31.6396,29.7979,10652.76,False,268.24,143.66,0.65,,10873.74,3326,False,0,274.93074682815876
45d969,VKG444,Denmark,1767007113.0,1767007113,-9.6445,39.7461,11277.6,False,240.74,201.3,0.0,,11323.32,0754,False,0,287.9892467440087
4010ee,EZY59MC,United Kingdom,1767007114.0,1767007114,5.7722,45.0197,11590.02,False,230.38,342.46,0.33,,11650.98,4025,False,0,297.53698620776134
4010ec,EZY46DB,United Kingdom,1767007113.0,1767007114,0.4242,52.2345,3962.4,False,185.43,276.69,-0.33,,4107.18,1374,False,0,172.37399139599773
a34b30,KII524,United States,1767007113.0,1767007113,-90.5882,38.857,4084.32,False,163.24,303.04,11.7,,3870.96,,False,0,187.37897286865902
a1c2b3,UAL285,United States,1767007113.0,1767007113,-87.9193,40.3613,11277.6,False,305.2,83.13,0.0,,11087.1,1732,False,0,288.88732804399166
